IL,Name,SMILES,logEC50,Dataset,Normalized SMILES
202,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide(1-),[N+]1(C)(CCCCC1)CCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,3.16,Training,C(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F.C[N+]1(CCC)CCCCC1
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,O=S(=O)([O-])C(F)(F)F.[n+]1(ccccc1)CCCS(=O)(O)=O
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,C(CCS(O)(=O)=O)[n+]1ccccc1.O=S(=O)(C(F)(F)F)[O-]
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,[O-]S(=O)(=O)C(F)(F)F.c1c[n+](CCCS(=O)(O)=O)ccc1
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,FC(F)(S(=O)(=O)[O-])F.c1ccc[n+](c1)CCCS(=O)(=O)O
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,C(F)(F)(S(=O)(=O)[O-])F.c1c[n+](CCCS(=O)(O)=O)ccc1
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,S([O-])(C(F)(F)F)(=O)=O.c1cccc[n+]1CCCS(=O)(O)=O
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,O=S(=O)(O)CCC[n+]1ccccc1.S(=O)([O-])(C(F)(F)F)=O
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,[O-]S(C(F)(F)F)(=O)=O.c1c[n+](CCCS(=O)(O)=O)ccc1
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,C(F)(F)(F)S(=O)([O-])=O.c1cc[n+](cc1)CCCS(O)(=O)=O
203,1-(3-sulfopropyl)pyridinium trifluoromethanesulfonate ,[n+]1(ccccc1)CCCS(=O)(=O)O.[O-]S(=O)(=O)C(F)(F)F ,3.9,Training,C(CC[n+]1ccccc1)S(O)(=O)=O.O=S(=O)([O-])C(F)(F)F
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,C(C[n+]1cc(ccc1)C)CC.C([N-]C#N)#N
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,CCCC[n+]1cccc(c1)C.N#C[N-]C#N
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,N#C[N-]C#N.[n+]1(CCCC)cccc(c1)C
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,C([n+]1cc(ccc1)C)CCC.[N-](C#N)C#N
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,CCCC[n+]1cc(C)ccc1.N#C[N-]C#N
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,N#C[N-]C#N.[n+]1(CCCC)cc(ccc1)C
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,C(#N)[N-]C#N.CCCC[n+]1cc(ccc1)C
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,C(C)CC[n+]1cc(ccc1)C.[N-](C#N)C#N
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,C([N-]C#N)#N.[n+]1(CCCC)cccc(c1)C
204,1-butyl-3-methylpyridinium dicyanidoamide,[n+]1(cc(C)ccc1)CCCC.[N-](C#N)C#N ,3.46,Training,N#C[N-]C#N.c1c(c[n+](CCCC)cc1)C
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O.c1cc[n+](CCOCC)cc1
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)(=O)=O.c1ccc[n+](CCOCC)c1
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,CCOCC[n+]1ccccc1.FC(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,C(F)(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O.c1cccc[n+]1CCOCC
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.c1cccc[n+]1CCOCC
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F.c1cc[n+](CCOCC)cc1
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,CCOCC[n+]1ccccc1.FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,C(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)(F)F.c1c[n+](ccc1)CCOCC
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,O=S([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F.[n+]1(CCOCC)ccccc1
205,1-(2-Ethoxyethyl)pyridinium Bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.26,Training,CCOCC[n+]1ccccc1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,O(CC[n+]1ccccc1)CC.[Br-]
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,[Br-].c1c[n+](ccc1)CCOCC
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,[Br-].c1cc[n+](cc1)CCOCC
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,C(OCC[n+]1ccccc1)C.[Br-]
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,C(C)OCC[n+]1ccccc1.[Br-]
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,[Br-].c1ccc[n+](CCOCC)c1
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,C(C)OCC[n+]1ccccc1.[Br-]
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,CCOCC[n+]1ccccc1.[Br-]
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,[Br-].c1ccc[n+](CCOCC)c1
206,1-(2-ethoxyethyl)pyridinium bromide ,[n+]1(ccccc1)CCOCC.[Br-] ,4.24,Training,C(OCC)C[n+]1ccccc1.[Br-]
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,C(CO)[n+]1ccccc1.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F.c1ccc[n+](c1)CCO
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,O=S([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F.c1c[n+](ccc1)CCO
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O.[n+]1(ccccc1)CCO
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O.[n+]1(ccccc1)CCO
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,C(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F.c1[n+](CCO)cccc1
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,C([n+]1ccccc1)CO.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,[N-](S(=O)(C(F)(F)F)=O)S(=O)(C(F)(F)F)=O.[n+]1(ccccc1)CCO
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,C(C[n+]1ccccc1)O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
207,1-(2-hydroxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.79,Training,C(CO)[n+]1ccccc1.C(F)(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,[I-].c1c[n+](ccc1)CCO
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,[I-].[n+]1(CCO)ccccc1
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,C([n+]1ccccc1)CO.[I-]
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,OCC[n+]1ccccc1.[I-]
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,[I-].c1[n+](cccc1)CCO
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,[I-].c1ccc[n+](CCO)c1
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,[I-].c1[n+](cccc1)CCO
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,[I-].c1ccc[n+](c1)CCO
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,[I-].[n+]1(ccccc1)CCO
208,1-(2-hydroxyethyl)pyridinium iodide ,[n+]1(ccccc1)CCO.[I-] ,4.16,Test,C(CO)[n+]1ccccc1.[I-]
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,C(COC)[n+]1ccccc1.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.c1cccc[n+]1CCOC
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F.c1c[n+](CCOC)ccc1
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F.c1cc[n+](cc1)CCOC
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,[N-](S(C(F)(F)F)(=O)=O)S(=O)(C(F)(F)F)=O.c1ccc[n+](c1)CCOC
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O.c1c[n+](CCOC)ccc1
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,[N-](S(=O)(C(F)(F)F)=O)S(=O)(C(F)(F)F)=O.c1c[n+](CCOC)ccc1
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O.c1ccc[n+](c1)CCOC
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,FC(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O.[n+]1(ccccc1)CCOC
209,1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.19,Training,C(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F.c1[n+](cccc1)CCOC
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,C(CC[n+]1ccccc1)O.O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F.[n+]1(CCCO)ccccc1
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F.OCCC[n+]1ccccc1
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,S(=O)([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O.[n+]1(CCCO)ccccc1
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,O=S(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O.c1ccc[n+](c1)CCCO
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,C(CO)C[n+]1ccccc1.[N-](S(C(F)(F)F)(=O)=O)S(=O)(=O)C(F)(F)F
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,C(C[n+]1ccccc1)CO.S(C(F)(F)F)(=O)([N-]S(C(F)(F)F)(=O)=O)=O
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,C(C[n+]1ccccc1)CO.O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,C(CCO)[n+]1ccccc1.O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O
210,1-(3-hydroxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.55,Training,C(C[n+]1ccccc1)CO.S(=O)(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.c1cccc[n+]1CCCOC
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)(F)F.c1ccc[n+](CCCOC)c1
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O.c1cccc[n+]1CCCOC
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F.[n+]1(ccccc1)CCCOC
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,C(OC)CC[n+]1ccccc1.S(C(F)(F)F)(=O)([N-]S(=O)(C(F)(F)F)=O)=O
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,C(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)(F)F.c1cc[n+](CCCOC)cc1
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,O(CCC[n+]1ccccc1)C.[N-](S(=O)(C(F)(F)F)=O)S(=O)(=O)C(F)(F)F
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O.c1cccc[n+]1CCCOC
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,O=S(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O.c1cccc[n+]1CCCOC
211,1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.38,Training,FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O.c1cc[n+](CCCOC)cc1
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,C(F)(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.CCOC[n+]1ccccc1
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)(=O)=O.c1[n+](cccc1)COCC
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,C(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F.CCOC[n+]1ccccc1
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O.c1[n+](COCC)cccc1
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O.c1cccc[n+]1COCC
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,[N-](S(C(F)(F)F)(=O)=O)S(C(F)(F)F)(=O)=O.c1cccc[n+]1COCC
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F.c1c[n+](ccc1)COCC
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F.c1ccc[n+](COCC)c1
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F.O(C[n+]1ccccc1)CC
212,1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)amide,[n+]1(ccccc1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.12,Test,S(=O)(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O.[n+]1(COCC)ccccc1
213,1-(ethoxymethyl)pyridinium chloride ,[n+]1(ccccc1)COCC.[Cl-] ,3.32,Training,CCOC[n+]1ccccc1.[Cl-]
213,1-(ethoxymethyl)pyridinium chloride ,[n+]1(ccccc1)COCC.[Cl-] ,3.32,Training,[Cl-].c1cc[n+](COCC)cc1
